Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
09.02.2002,21.25,52.2983016968,94,8.309,5.217,3.9190318848,5.4906992732,0.9099564989,1.2481884
10.02.2002,21.25,52.2983016968,94,8.133,4.917,14.078811708,4.8679001269,0.9133615417,3.105561312
11.02.2002,21.25,52.2983016968,94,6.87,4.587,7.681847292,5.9738914517,0.8947848628,1.2810933
12.02.2002,21.25,52.2983016968,94,9.211,6.871,16.498367568,7.2440783782,0.8893669916,2.367394632
13.02.2002,21.25,52.2983016968,94,6.901,1.45,2.415276684,6.3084537612,0.8234847988,2.9863674
14.02.2002,21.25,52.2983016968,94,1.397,-0.956,1.2205133568,4.9776465891,0.7939347262,4.2600384
15.02.2002,21.25,52.2983016968,94,3.125,-1.793,0.0274658256,3.2961060503,0.7427479371,8.4400308
16.02.2002,21.25,52.2983016968,94,3.91,-1.506,0,2.3449303753,0.7392423312,7.96354308
17.02.2002,21.25,52.2983016968,94,6.565,-1.156,0,2.8369869171,0.6257511484,8.9844732
18.02.2002,21.25,52.2983016968,94,6.946,1.75,0.1476287712,3.4310959115,0.8917088558,4.78637028
19.02.2002,21.25,52.2983016968,94,4.654,1.426,1.5346529928,5.7664305051,0.8241180949,3.54020796
20.02.2002,21.25,52.2983016968,94,3.227,-0.419,3.551670072,4.8100255143,0.8371630887,3.81324591
21.02.2002,21.25,52.2983016968,94,4.294,-4.099,6.658743708,4.5130849391,0.8948350611,3.65928615
22.02.2002,21.25,52.2983016968,94,0.351,-4.118,0.2592086544,5.2972020939,0.5011106746,8.14966452
23.02.2002,21.25,52.2983016968,94,2.979,-0.253,6.537722148,5.3853441119,0.9393741096,2.49418053
24.02.2002,21.25,52.2983016968,94,1.254,-1.418,9.77612256,4.6755038546,0.9692615378,6.04316844
25.02.2002,21.25,52.2983016968,94,1.57,-3.475,3.2924626344,3.6457127607,0.9465114171,4.7977857
26.02.2002,21.25,52.2983016968,94,5.912,-3.581,10.2052706904,5.2483048988,0.96400806,1.67191857
27.02.2002,21.25,52.2983016968,94,8.457,2.28,9.556391124,5.9290232201,0.9278216547,1.53483723
28.02.2002,21.25,52.2983016968,94,5.385,1.121,2.0908363824,4.5838602802,0.9009687538,4.79666088
01.03.2002,21.25,52.2983016968,94,6.436,1.58,1.3295171088,4.4347005122,0.8961591169,5.12111403
02.03.2002,21.25,52.2983016968,94,3.249,-1.141,2.394679788,2.8910217329,0.7798507672,10.975892832
03.03.2002,21.25,52.2983016968,94,1.35,-1.874,1.1037825864,4.6900344436,0.7418035382,5.7590415
04.03.2002,21.25,52.2983016968,94,3.898,-1.501,6.684493428,5.4445501084,0.9299956582,2.40131304
05.03.2002,21.25,52.2983016968,94,9.748,3.166,0.4720687056,3.1557572868,0.8695975384,10.26264294
06.03.2002,21.25,52.2983016968,94,11.69,2.469,0.1905441768,4.547708167,0.8589561712,8.9575857
07.03.2002,21.25,52.2983016968,94,7.749,3.24,6.808090284,7.6781314548,0.8775663726,2.26518795
08.03.2002,21.25,52.2983016968,94,4.934,0.708,1.5483848688,5.9464888052,0.8625904277,4.593829752
09.03.2002,21.25,52.2983016968,94,10.469,0.392,0.037765512,4.6185085052,0.795962149,11.441702232
10.03.2002,21.25,52.2983016968,94,7.447,1.931,3.2186509704,5.2990021374,0.808491086,7.08356124
11.03.2002,21.25,52.2983016968,94,11.943,0.335,0,4.2636282347,0.7372834848,14.1946812
12.03.2002,21.25,52.2983016968,94,14.145,2.387,0,2.7739185589,0.6598373962,13.9430853
13.03.2002,21.25,52.2983016968,94,13.901,4.717,0.0068664528,3.1457629833,0.6498942569,11.0963223
14.03.2002,21.25,52.2983016968,94,6.623,1.502,9.144403344,3.8449729324,0.9240869381,1.5220692
15.03.2002,21.25,52.2983016968,94,4.43,-0.928,2.123451864,5.2756763742,0.7471737981,11.421502632
16.03.2002,21.25,52.2983016968,94,7.383,-1.478,0,5.2546004656,0.5960369636,16.1295165
17.03.2002,21.25,52.2983016968,94,7.165,0.601,0.068664564,3.6889282789,0.760791499,4.39880814
18.03.2002,21.25,52.2983016968,94,15.93,6.322,0.1167297264,2.6526277196,0.7726053007,15.109315218
19.03.2002,21.25,52.2983016968,94,15.081,6.625,7.1170776,4.4679130633,0.7745320396,13.757121918
20.03.2002,21.25,52.2983016968,94,7.203,4.598,2.3139962424,3.7642888177,0.8488560464,4.66312635
21.03.2002,21.25,52.2983016968,94,6.015,2.325,1.2205127304,4.2296664315,0.7892527597,6.77345265
22.03.2002,21.25,52.2983016968,94,3.434,0.487,3.235817556,4.0213252848,0.8562406915,7.01988678
23.03.2002,21.25,52.2983016968,94,4.546,0.457,1.292609448,3.7880021851,0.8120243501,10.3356027
24.03.2002,21.25,52.2983016968,94,3.575,1.025,0.6900782616,4.5716947478,0.7905968008,7.33725135
25.03.2002,21.25,52.2983016968,94,5.463,0.294,0.1682281368,4.1614586024,0.7451386938,13.275057582
26.03.2002,21.25,52.2983016968,94,5.369,-0.724,0.393104592,3.273715128,0.7610975415,13.987127718
27.03.2002,21.25,52.2983016968,94,6.712,-1.756,0.051498396,2.8562674472,0.7145690928,17.722626732
28.03.2002,21.25,52.2983016968,94,8.555,-1.054,0.2368926864,2.7179897874,0.8208358751,13.4638272
29.03.2002,21.25,52.2983016968,94,12.913,0.339,0,2.7561807818,0.7584530105,18.76831236
30.03.2002,21.25,52.2983016968,94,15.705,0.508,0,1.1946228989,0.6609078912,19.30764636
31.03.2002,21.25,52.2983016968,94,16.408,2.147,0,2.268675667,0.6276821255,19.2234393
01.04.2002,21.25,52.2983016968,94,14.933,1.638,0,1.6908373762,0.6099633242,16.75046502
02.04.2002,21.25,52.2983016968,94,14.396,2.096,0,2.6402787778,0.6278790564,19.27862442
03.04.2002,21.25,52.2983016968,94,8.434,0.588,0,3.9768451566,0.5610860834,20.52252918
04.04.2002,21.25,52.2983016968,94,8.911,-1.948,0.0411987528,2.6984648841,0.5164566108,18.668083968
05.04.2002,21.25,52.2983016968,94,5.53,-2.682,0.0858306456,3.7572860573,0.5627828024,17.749633608
06.04.2002,21.25,52.2983016968,94,4.175,-3.473,0.1888276536,3.3024415056,0.4930848454,16.61445504
07.04.2002,21.25,52.2983016968,94,8.166,-1.927,0.6317139096,4.163361609,0.5863587643,18.855393048
08.04.2002,21.25,52.2983016968,94,9.366,-1.396,0.226592604,2.6121031732,0.6171383023,18.5175594
09.04.2002,21.25,52.2983016968,94,7.162,-0.004,0.638580276,2.0441910284,0.7533522033,8.26312824
10.04.2002,21.25,52.2983016968,94,10.594,1.278,0.0686646,2.7211357804,0.6882807376,13.309757712
11.04.2002,21.25,52.2983016968,94,15.149,6.621,0.06179814,4.6835647911,0.6172903565,20.39241996
12.04.2002,21.25,52.2983016968,94,16.451,6.175,0,5.4637612629,0.599202906,21.162260952
13.04.2002,21.25,52.2983016968,94,9.948,7.495,4.53872754,5.3059103908,0.8645470055,2.69808714
14.04.2002,21.25,52.2983016968,94,16.527,7.349,1.582717356,3.8610583977,0.8006493608,14.37401475
15.04.2002,21.25,52.2983016968,94,14.815,9.153,1.132965288,2.4454995622,0.7797285197,7.310531538
16.04.2002,21.25,52.2983016968,94,13.938,6.17,0,2.3498417819,0.6950437075,18.96700104
17.04.2002,21.25,52.2983016968,94,13.046,4.017,0.1167297624,1.9559334221,0.7765534212,9.906866028
18.04.2002,21.25,52.2983016968,94,15.366,1.556,0,1.1950743543,0.7413214269,17.70075225
19.04.2002,21.25,52.2983016968,94,19.279,6.452,0,2.2986315924,0.5805705476,22.11946731
20.04.2002,21.25,52.2983016968,94,21.072,8.18,0.5012514,2.0164468067,0.6926728519,14.23637388
21.04.2002,21.25,52.2983016968,94,18.79,8.45,8.140182984,2.4472799359,0.8229881068,19.05885
22.04.2002,21.25,52.2983016968,94,17.759,6.985,0.2368926,2.8160196088,0.6179914377,23.5183518
23.04.2002,21.25,52.2983016968,94,17.972,3.974,0,1.4745486951,0.5720044304,24.06560346
24.04.2002,21.25,52.2983016968,94,16.841,5.969,0.151062048,2.6374755565,0.6909326484,17.996241672
25.04.2002,21.25,52.2983016968,94,15.732,7.066,0,2.4176385909,0.6567204242,15.276823992
26.04.2002,21.25,52.2983016968,94,16.78,9.628,0.181960776,1.9671973577,0.6701757278,12.670986888
27.04.2002,21.25,52.2983016968,94,13.25,5.775,6.8630222664,4.1104559086,0.7591682925,6.637053528
28.04.2002,21.25,52.2983016968,94,14.281,4.395,0.01373292,2.9606141211,0.5880592063,24.311423952
29.04.2002,21.25,52.2983016968,94,20.559,9.825,0.164795112,3.9425999415,0.4839583335,19.543565448
30.04.2002,21.25,52.2983016968,94,16.815,5.177,4.384236024,2.7918463611,0.6586499502,15.967013112
01.05.2002,21.25,52.2983016968,94,20.906,2.667,0,2.6825502574,0.5509143532,25.10797554
02.05.2002,21.25,52.2983016968,94,25.01,10.122,0,3.4998245561,0.5034716937,25.251019128
03.05.2002,21.25,52.2983016968,94,28.101,13.493,0,4.1270919817,0.4780123446,24.176017728
04.05.2002,21.25,52.2983016968,94,27.688,16.219,0,5.1947584184,0.4862031317,25.32087918
05.05.2002,21.25,52.2983016968,94,26.502,14.539,0,4.5962041494,0.4143537524,23.979539592
06.05.2002,21.25,52.2983016968,94,25.301,11.272,0,2.9691942792,0.42251751,22.50709434
07.05.2002,21.25,52.2983016968,94,25.511,9.853,0,1.8250851775,0.4915478333,26.09071542
08.05.2002,21.25,52.2983016968,94,26.505,12.099,0,2.8764234729,0.4350092909,26.425518372
09.05.2002,21.25,52.2983016968,94,27.679,13.998,0,2.2634090133,0.430480535,23.328899388
10.05.2002,21.25,52.2983016968,94,26.668,14.617,0,2.4350839019,0.4005892608,20.000138058
11.05.2002,21.25,52.2983016968,94,25.555,14.22,0.02059938,3.4539097647,0.459819333,17.168849838
12.05.2002,21.25,52.2983016968,94,25.492,13.853,0.01373292,3.5976582044,0.3809198195,26.895938598
13.05.2002,21.25,52.2983016968,94,25.213,14.002,0.0102996864,1.698246326,0.5426500243,9.130947858
14.05.2002,21.25,52.2983016968,94,24.488,9.173,0.199127232,1.3757641074,0.6318399121,19.04046354
15.05.2002,21.25,52.2983016968,94,19.256,10.254,13.315772772,3.8316577457,0.7979486445,24.79352805
16.05.2002,21.25,52.2983016968,94,19.195,9.455,0.0205993656,3.8576588016,0.6457333191,18.81259029
17.05.2002,21.25,52.2983016968,94,23.137,8.926,2.856444768,3.7319454305,0.7162556306,16.390795968
18.05.2002,21.25,52.2983016968,94,18.448,5.996,0.05493168,2.3124278151,0.6827200075,21.57260409
19.05.2002,21.25,52.2983016968,94,20.537,4.503,0.0343323,1.7263836256,0.5502701387,27.76416039
20.05.2002,21.25,52.2983016968,94,21.261,8.477,0.525283668,1.4450242157,0.563576403,21.18926367
21.05.2002,21.25,52.2983016968,94,22.917,8.561,0,3.4486936313,0.381398478,28.322377488
22.05.2002,21.25,52.2983016968,94,24.754,11.359,0,2.5491574297,0.5521314435,16.28370054
23.05.2002,21.25,52.2983016968,94,25.568,15.323,0,2.4758791012,0.5261738076,21.756878532
24.05.2002,21.25,52.2983016968,94,28.214,15.9,0.075530844,2.0317640964,0.5627531033,12.93400683
25.05.2002,21.25,52.2983016968,94,24.252,11.439,0.41198706,2.5197705668,0.6078914267,27.385652916
26.05.2002,21.25,52.2983016968,94,23.519,13.821,0.765609372,3.1674012515,0.5973709398,9.93223188
27.05.2002,21.25,52.2983016968,94,28.17,16.761,0.559616076,1.8056192894,0.6612269692,22.351271958
28.05.2002,21.25,52.2983016968,94,27.723,13.95,3.9070147248,1.2725415705,0.7812630366,20.90694159
29.05.2002,21.25,52.2983016968,94,19.702,13.843,2.128601448,2.9531649719,0.8700185304,12.23122419
30.05.2002,21.25,52.2983016968,94,22.603,10.273,0.2368926,3.1060820484,0.6864984106,26.85549888
31.05.2002,21.25,52.2983016968,94,20.895,11.513,0,3.4234428288,0.4723847033,28.74285099
01.06.2002,21.25,52.2983016968,94,14.232,10.268,6.09741612,3.3267896367,0.8013798665,13.850885412
02.06.2002,21.25,52.2983016968,94,16.151,10.322,2.4238605168,3.2237536062,0.8460988548,8.454155292
03.06.2002,21.25,52.2983016968,94,21.887,12.89,0.5561829504,2.8290232365,0.7254046218,9.841496652
04.06.2002,21.25,52.2983016968,94,25.447,12.276,0.061798104,1.0943772943,0.6467727879,16.992167904
05.06.2002,21.25,52.2983016968,94,26.74,11.173,0,2.4447122488,0.5133744368,26.428443876
06.06.2002,21.25,52.2983016968,94,25.504,15.232,0,4.8397929804,0.406314243,28.10610468
07.06.2002,21.25,52.2983016968,94,18.818,9.82,16.390227132,6.4920716866,0.665920995,5.2756299
08.06.2002,21.25,52.2983016968,94,14.843,9.453,8.18309844,4.0184495812,0.9412012051,3.78371619
09.06.2002,21.25,52.2983016968,94,14.954,11.747,5.850216972,2.9442201555,0.9372099217,4.42288296
10.06.2002,21.25,52.2983016968,94,23.683,12.607,2.3895256968,2.6881675288,0.7755276373,16.935527502
11.06.2002,21.25,52.2983016968,94,16.131,12.067,18.6561666,2.2535781373,0.9447336511,3.60410337
12.06.2002,21.25,52.2983016968,94,22.349,10.458,0.0205993656,1.8909156821,0.6570500127,28.797304068
13.06.2002,21.25,52.2983016968,94,24.539,14.198,7.48786644,3.8410107742,0.7214750435,16.575074028
14.06.2002,21.25,52.2983016968,94,20.217,11.678,0.9201024,5.3726996141,0.6304555453,25.44981174
15.06.2002,21.25,52.2983016968,94,23.449,11.595,0.109863324,3.2247744329,0.6444061728,26.706769272
16.06.2002,21.25,52.2983016968,94,23.101,14.023,0.13732884,4.1609557989,0.6279998131,24.76040436
17.06.2002,21.25,52.2983016968,94,21.708,13.459,3.1173714,3.0799524834,0.7885068724,9.432789228
18.06.2002,21.25,52.2983016968,94,28.008,11.979,0,1.435200565,0.604924,29.247522048
19.06.2002,21.25,52.2983016968,94,31.411,14.831,0,2.23140586,0.5019633207,29.592114552
20.06.2002,21.25,52.2983016968,94,33.167,16.99,0,2.2816139142,0.4040747817,29.2444317
21.06.2002,21.25,52.2983016968,94,29.344,15.014,0,3.849542865,0.5014953174,28.632822192
22.06.2002,21.25,52.2983016968,94,25.78,13.393,4.91638428,2.2447358305,0.6994755995,23.451466824
23.06.2002,21.25,52.2983016968,94,30.586,14.913,0,4.6062561915,0.5464484487,19.823956704
24.06.2002,21.25,52.2983016968,94,21.125,10.553,0.0926971344,2.6475509571,0.5991213284,14.105976084
25.06.2002,21.25,52.2983016968,94,22.924,10.524,0,3.5124272842,0.5271181458,29.041927848
26.06.2002,21.25,52.2983016968,94,22.774,9.408,0,3.1500951302,0.58776571,20.600157348
27.06.2002,21.25,52.2983016968,94,25.948,12.204,0.41542056,3.50261322,0.5573125855,22.074175296
28.06.2002,21.25,52.2983016968,94,20.677,11.932,1.665115416,2.0422875196,0.7405977045,10.185521832
29.06.2002,21.25,52.2983016968,94,16.073,10.396,0.1579284864,4.1236338063,0.6117258414,10.9462491
30.06.2002,21.25,52.2983016968,94,20.689,11.437,0,3.8400376049,0.4912345694,17.90820198
01.07.2002,21.25,52.2983016968,94,25.146,12.47,0,3.9556495351,0.4700732245,23.875701768
02.07.2002,21.25,52.2983016968,94,30.561,17.593,1.24111224,4.0977276889,0.4405069152,26.80593345
03.07.2002,21.25,52.2983016968,94,28.507,14.252,0.06008148,2.9345697633,0.5757233514,23.872499532
04.07.2002,21.25,52.2983016968,94,29.819,14.426,22.934807712,4.3688660846,0.6590103258,14.424465204
05.07.2002,21.25,52.2983016968,94,21.845,9.168,0.753593904,3.3474404019,0.7247744812,18.068849154
06.07.2002,21.25,52.2983016968,94,27.351,11.09,0,2.4707492416,0.4960066974,27.719611812
07.07.2002,21.25,52.2983016968,94,29.09,15.235,0.037765512,2.302923908,0.5261477697,19.981576944
08.07.2002,21.25,52.2983016968,94,27.694,15.51,0.051498396,1.9947779265,0.541433824,26.8886277
09.07.2002,21.25,52.2983016968,94,31.085,16.657,0,2.9464338463,0.419170929,28.420034148
10.07.2002,21.25,52.2983016968,94,34.525,19.29,0,4.0466714118,0.3527399347,28.036349352
11.07.2002,21.25,52.2983016968,94,31.249,17.383,0.0205993584,3.7148519472,0.4288667039,26.068720824
12.07.2002,21.25,52.2983016968,94,27.18,13.414,0,2.9122027883,0.4625420763,27.677412792
13.07.2002,21.25,52.2983016968,94,30.607,15.221,0,3.0763081153,0.4313789126,27.797568948
14.07.2002,21.25,52.2983016968,94,33.585,17.99,0,2.8633948492,0.4690692796,27.62533341
15.07.2002,21.25,52.2983016968,94,33.858,19.013,1.014518628,2.0157651476,0.5138160883,21.901277952
16.07.2002,21.25,52.2983016968,94,30.26,18.428,0.18367776,2.5446129768,0.5263663908,20.102797476
17.07.2002,21.25,52.2983016968,94,30.192,19.697,0.3467562264,4.0026883734,0.474732432,15.2776701
18.07.2002,21.25,52.2983016968,94,31.604,18.181,0.4583359152,3.2856168965,0.6080591367,23.768213112
19.07.2002,21.25,52.2983016968,94,31.385,17.319,0.030899052,3.0236054833,0.4775214396,26.50972302
20.07.2002,21.25,52.2983016968,94,17.867,15.273,17.0202307824,2.0981531033,0.8921472686,4.03391808
21.07.2002,21.25,52.2983016968,94,26.648,15.063,0.2557754568,2.2362488078,0.7288245161,16.68459582
22.07.2002,21.25,52.2983016968,94,24.953,14.796,0.024032592,3.5230897982,0.5360035578,11.961008262
23.07.2002,21.25,52.2983016968,94,19.744,12.684,0.544167216,3.7868599108,0.689384057,9.09427923
24.07.2002,21.25,52.2983016968,94,24.411,10.829,0.0102996864,2.5498211935,0.6234510956,17.779385034
25.07.2002,21.25,52.2983016968,94,19.597,12.945,0.12016296,3.7931434113,0.6542611386,11.919824604
26.07.2002,21.25,52.2983016968,94,23.115,10.11,0,2.0698426704,0.587241871,15.67636578
27.07.2002,21.25,52.2983016968,94,29.151,6.924,0,1.022320731,0.5423270575,27.185234292
28.07.2002,21.25,52.2983016968,94,31.076,13.161,0,2.362092311,0.3982319098,26.375347872
29.07.2002,21.25,52.2983016968,94,32.748,17.781,0,2.7340378254,0.3701192968,26.29524852
30.07.2002,21.25,52.2983016968,94,33.111,23.43,0,3.4470717714,0.4058153556,17.57885499
31.07.2002,21.25,52.2983016968,94,34.567,21.619,0,3.7781364307,0.3573222385,24.278507928
01.08.2002,21.25,52.2983016968,94,34.009,24.086,0,2.8820500023,0.3321752782,15.424487532
02.08.2002,21.25,52.2983016968,94,36.516,17.258,1.205062596,1.2847606859,0.4012250554,16.232960142
03.08.2002,21.25,52.2983016968,94,29.3,18.919,5.977251396,2.8465749769,0.6728111381,19.871995518
04.08.2002,21.25,52.2983016968,94,26.968,17.989,8.37707544,1.6425587367,0.7359934264,21.85216965
05.08.2002,21.25,52.2983016968,94,27.543,15.218,0.0034332264,2.3284671217,0.6109830067,23.68080612
06.08.2002,21.25,52.2983016968,94,26.394,16.961,0.037765476,2.3127921036,0.5541878265,19.482861348
07.08.2002,21.25,52.2983016968,94,27.81,15.956,0,3.0540761701,0.3879103684,24.8712219
08.08.2002,21.25,52.2983016968,94,27.243,14.654,0,2.3260654507,0.395313693,25.3662777
09.08.2002,21.25,52.2983016968,94,27.301,13.698,0,2.8245561636,0.3720865114,21.513881268
10.08.2002,21.25,52.2983016968,94,25.848,15.959,0.0034332264,4.5471716388,0.42993938,15.846128982
11.08.2002,21.25,52.2983016968,94,29.715,16.301,0.920104344,3.3219966187,0.524538859,14.85843804
12.08.2002,21.25,52.2983016968,94,24.085,17.086,4.92667776,3.8273310746,0.7487604533,10.4133447
13.08.2002,21.25,52.2983016968,94,27.748,12.929,0.151062084,1.6939807909,0.5781437719,14.536066608
14.08.2002,21.25,52.2983016968,94,19.76,15.391,6.125734548,3.7724556952,0.8718081879,3.26851848
15.08.2002,21.25,52.2983016968,94,27.448,17.931,11.424064176,2.7461919055,0.79680134,17.93109348
16.08.2002,21.25,52.2983016968,94,30.959,16.985,0.0892638,2.7354979005,0.5141257811,23.6845125
17.08.2002,21.25,52.2983016968,94,30.14,17.17,0,2.4432954385,0.4217431742,14.568635232
18.08.2002,21.25,52.2983016968,94,28.121,17.025,0,3.0735261922,0.4025766659,23.37114672
19.08.2002,21.25,52.2983016968,94,27.211,14.319,0,2.6487267138,0.3770799081,23.7851442
20.08.2002,21.25,52.2983016968,94,28.186,12.969,0,2.379736737,0.3323078191,23.532014088
21.08.2002,21.25,52.2983016968,94,29.287,12.198,0,1.5943590519,0.4470915516,23.36197428
22.08.2002,21.25,52.2983016968,94,31.516,11.433,0,1.4577506408,0.3699698372,22.37399775
23.08.2002,21.25,52.2983016968,94,29.107,13.374,0,2.1868225978,0.3796857236,22.57897878
24.08.2002,21.25,52.2983016968,94,29.118,11.67,0,2.0056837101,0.3626083357,22.68883926
25.08.2002,21.25,52.2983016968,94,29.333,14.616,0,3.067975805,0.403129555,22.14467316
26.08.2002,21.25,52.2983016968,94,29.121,14.958,0,2.861868533,0.3835945335,22.12948152
27.08.2002,21.25,52.2983016968,94,28.895,13.202,0,2.9531942107,0.3613801636,21.49948305
28.08.2002,21.25,52.2983016968,94,28.684,15.434,0.096130368,1.8258832302,0.4801546543,8.5217094
29.08.2002,21.25,52.2983016968,94,29.012,18.193,0,1.1644056685,0.4070401958,11.79888831
30.08.2002,21.25,52.2983016968,94,31.609,18.665,0,1.6345721602,0.3661749193,13.853193822
31.08.2002,21.25,52.2983016968,94,31.545,15.919,0,2.05555688,0.3979700378,17.49093669
01.09.2002,21.25,52.2983016968,94,28.515,15.393,0.0652312944,3.1806353956,0.4616455842,19.03702518
02.09.2002,21.25,52.2983016968,94,22.726,10.76,0.0549316224,3.1492740841,0.5528940405,7.034173488
03.09.2002,21.25,52.2983016968,94,28.356,12.821,0,2.7294206809,0.4266427395,20.0878335
04.09.2002,21.25,52.2983016968,94,30.115,16.409,0,3.551731217,0.3426774278,12.461341032
05.09.2002,21.25,52.2983016968,94,31.051,16.013,0,2.6280162036,0.3167105959,19.699764192
06.09.2002,21.25,52.2983016968,94,28.802,13.792,0.3982541544,1.9379290667,0.558192353,13.00904532
07.09.2002,21.25,52.2983016968,94,26.04,13.063,0.19569402,1.7272515489,0.728949388,17.167660632
08.09.2002,21.25,52.2983016968,94,29.358,11.962,0.1716612264,1.3087537539,0.6122194841,11.6642853
09.09.2002,21.25,52.2983016968,94,25.887,14.871,0,1.8824331617,0.4792454063,8.444532168
10.09.2002,21.25,52.2983016968,94,30.131,10.648,0,1.8463574488,0.4311323088,18.5334237
11.09.2002,21.25,52.2983016968,94,20.931,10.814,0.0343322712,4.2141404982,0.4963018698,13.969684008
12.09.2002,21.25,52.2983016968,94,18.613,4.743,0,3.3102173843,0.4014121366,18.99371196
13.09.2002,21.25,52.2983016968,94,19.574,0.53,0,1.2687807566,0.5171511515,13.61896506
14.09.2002,21.25,52.2983016968,94,13.86,5.74,9.2971817064,2.9249939575,0.8122659663,3.997574928
15.09.2002,21.25,52.2983016968,94,14.866,10.291,2.0341873944,3.0903093187,0.8162891987,5.11328772
16.09.2002,21.25,52.2983016968,94,14.344,7.441,0.2214431712,2.5892789073,0.7874949583,5.027624028
17.09.2002,21.25,52.2983016968,94,17.103,8.999,2.64701736,3.0702129586,0.7563682809,12.441708
18.09.2002,21.25,52.2983016968,94,13.773,9.651,4.418561556,4.1546223999,0.9227125067,2.244543822
19.09.2002,21.25,52.2983016968,94,16.552,9.151,1.887416748,2.8007386886,0.8640264924,7.50408624
20.09.2002,21.25,52.2983016968,94,19.348,8.124,0.7141116384,1.5993300624,0.7166864454,14.9765625
21.09.2002,21.25,52.2983016968,94,17.303,10.259,2.101136076,2.6768446769,0.7872164119,9.19918638
22.09.2002,21.25,52.2983016968,94,18.562,9.014,1.0986324552,2.0961858705,0.724258392,12.719925792
23.09.2002,21.25,52.2983016968,94,11.606,6.485,0.4222870344,4.7719544652,0.6051979267,10.747804518
24.09.2002,21.25,52.2983016968,94,12.526,4.203,0,3.6869922407,0.4477987578,14.44601304
25.09.2002,21.25,52.2983016968,94,13.847,5.731,0.024032592,2.2290076968,0.5835408705,12.71103525
26.09.2002,21.25,52.2983016968,94,15.13,6.094,0.9304047864,1.3860144238,0.6631172863,9.94145778
27.09.2002,21.25,52.2983016968,94,10.526,7.449,4.92496344,2.4963480044,0.9307143398,1.77316938
28.09.2002,21.25,52.2983016968,94,12.171,4.197,2.185248924,2.4309284676,0.7673231567,9.09005886
29.09.2002,21.25,52.2983016968,94,14.279,3.305,0,2.6094413891,0.7203032441,13.71352221
30.09.2002,21.25,52.2983016968,94,12.203,6.69,0.183677652,2.1309503314,0.8634710885,2.941594452
01.10.2002,21.25,52.2983016968,94,16.648,10.081,0.0274658184,2.6973501458,0.630374198,10.879931682
02.10.2002,21.25,52.2983016968,94,17.389,10.008,0.243759204,1.5176102548,0.7504591567,9.639002232
03.10.2002,21.25,52.2983016968,94,18.46,9.5,0,2.5352270334,0.7185121516,12.96544905
04.10.2002,21.25,52.2983016968,94,16.279,8.838,1.3938908688,2.2058949455,0.7893722501,5.460413958
05.10.2002,21.25,52.2983016968,94,10.656,8.491,2.3860931184,4.1508525877,0.8861306831,2.290050288
06.10.2002,21.25,52.2983016968,94,12.035,9.264,3.0538567224,3.3792053402,0.8597237068,6.378639552
07.10.2002,21.25,52.2983016968,94,9.806,3.316,5.493167208,4.2602272889,0.8953369108,2.127599352
08.10.2002,21.25,52.2983016968,94,5.63,3.38,2.56118814,4.3224606182,0.8453744284,4.476096072
09.10.2002,21.25,52.2983016968,94,3.375,0.343,0.91667268,2.5767048468,0.7934744634,5.18073786
10.10.2002,21.25,52.2983016968,94,7.974,-1.047,0.0137329056,1.6441434821,0.6646621601,11.9141361
11.10.2002,21.25,52.2983016968,94,7.641,-1.659,0,3.4262868226,0.6565580387,11.622543768
12.10.2002,21.25,52.2983016968,94,4.988,-0.222,0.0274658328,6.1486906964,0.7104887099,9.123023232
13.10.2002,21.25,52.2983016968,94,1.336,-0.117,9.18302022,5.7157836295,0.9225669423,1.59378831
14.10.2002,21.25,52.2983016968,94,4.907,1.17,7.237243116,3.6567225859,0.9548340968,1.94084973
15.10.2002,21.25,52.2983016968,94,11.188,5.165,1.769828508,3.3456534383,0.9186948953,2.8340451
16.10.2002,21.25,52.2983016968,94,12.395,8.487,1.6839986832,3.0284671277,0.951258221,1.50716286
17.10.2002,21.25,52.2983016968,94,14.558,11.294,8.8010764776,4.1509232159,0.9143325755,3.561752592
18.10.2002,21.25,52.2983016968,94,11.402,7.079,6.3428923584,4.1948999115,0.8398404251,2.860817688
19.10.2002,21.25,52.2983016968,94,9.429,3.409,2.3380299216,4.6533795527,0.8196412021,3.833946432
20.10.2002,21.25,52.2983016968,94,6.279,1.587,0.2162934576,3.8720809781,0.7971653841,8.345755368
21.10.2002,21.25,52.2983016968,94,7.708,2.514,0.846290628,3.1970154491,0.7925616783,4.913776368
22.10.2002,21.25,52.2983016968,94,12.302,4.525,12.121004736,2.9746537645,0.9512379218,2.94587172
23.10.2002,21.25,52.2983016968,94,15.046,10.833,4.40482914,4.2331156265,0.8746753321,4.69288215
24.10.2002,21.25,52.2983016968,94,11.777,4.584,0.0205993728,3.5380643983,0.7308329046,5.66538804
25.10.2002,21.25,52.2983016968,94,9.97,1.705,0,3.809611715,0.7730832666,8.61435252
26.10.2002,21.25,52.2983016968,94,11.807,5.713,10.70909316,6.9398278109,0.8548277623,2.33206668
27.10.2002,21.25,52.2983016968,94,10.757,7.17,9.46970172,5.5059629935,0.8386779367,2.37554946
28.10.2002,21.25,52.2983016968,94,8.915,5.515,15.238383768,9.0657445096,0.8751568956,0.804825
29.10.2002,21.25,52.2983016968,94,6.18,4.781,3.258132876,5.9541482893,0.8650031608,1.78650054
